City,Year,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI
Thiruvananthapuram,2020,16.88,31.28,10.18,5.55,0.32,4.24,30.17,59.0
Thiruvananthapuram,2020,18.57,35.34,9.56,4.97,0.46,6.0,34.58,53.0
Thiruvananthapuram,2020,18.85,37.62,8.86,4.39,0.47,5.79,51.56,61.0
Thiruvananthapuram,2020,19.06,45.18,7.91,4.37,0.52,5.76,46.01,63.0
Thiruvananthapuram,2020,17.15,43.1,7.61,4.08,0.51,5.4,39.11,56.0
Thiruvananthapuram,2020,20.62,49.68,7.52,4.2,0.5,5.29,35.92,55.0
Thiruvananthapuram,2020,22.32,46.43,6.32,4.12,0.49,5.43,39.28,58.0
Thiruvananthapuram,2020,24.24,52.42,7.3,4.0,0.51,5.7,43.58,63.0
Thiruvananthapuram,2020,23.55,49.73,6.46,4.02,0.49,6.31,40.95,66.0
Thiruvananthapuram,2020,18.34,35.83,5.66,4.04,0.46,5.28,36.84,52.0
Thiruvananthapuram,2020,15.59,26.06,6.31,6.14,0.49,5.9,36.95,50.0
Thiruvananthapuram,2020,14.81,26.14,6.76,6.7,0.5,6.13,40.74,62.0
Thiruvananthapuram,2020,13.37,21.02,6.13,5.66,0.42,5.17,42.84,56.0
Thiruvananthapuram,2020,10.74,20.13,6.07,4.97,0.38,5.05,28.32,49.0
Thiruvananthapuram,2020,15.01,27.65,7.99,6.01,0.48,5.8,29.78,46.0
Thiruvananthapuram,2020,13.77,31.6,8.41,6.16,0.49,5.74,32.43,53.0
Thiruvananthapuram,2020,15.9,30.51,8.4,5.94,0.48,5.72,33.23,51.0
Thiruvananthapuram,2020,15.97,35.6,8.08,6.01,0.42,5.17,29.95,50.0
Thiruvananthapuram,2020,15.73,38.65,7.8,5.83,0.43,5.51,30.46,59.0
Thiruvananthapuram,2020,18.42,41.47,8.36,5.89,0.45,5.31,30.76,53.0
Thiruvananthapuram,2020,23.19,57.7,6.97,5.54,0.4,5.57,35.45,58.0
Thiruvananthapuram,2020,14.13,34.27,8.98,5.65,0.49,5.5,42.41,63.0
Thiruvananthapuram,2020,23.84,44.32,10.01,5.73,0.44,5.62,44.55,60.0
Thiruvananthapuram,2020,18.54,34.48,9.67,5.93,0.51,5.52,38.97,57.0
Thiruvananthapuram,2020,20.57,48.19,9.52,5.84,0.46,5.32,39.23,57.0
Thiruvananthapuram,2020,17.43,43.59,8.01,5.71,0.45,5.29,34.11,54.0
Thiruvananthapuram,2020,23.64,48.64,7.73,5.78,0.49,5.4,40.83,55.0
Thiruvananthapuram,2020,18.36,47.16,5.68,5.59,0.46,5.36,38.72,58.0
Thiruvananthapuram,2020,25.86,47.67,8.81,16.12,0.45,5.42,36.06,55.0
Thiruvananthapuram,2020,25.74,54.3,9.57,26.08,0.47,5.23,42.54,63.0
Thiruvananthapuram,2020,20.76,45.58,11.07,26.58,0.58,5.68,37.83,66.0
Thiruvananthapuram,2020,18.51,47.43,11.05,25.58,0.51,6.11,29.32,59.0
Thiruvananthapuram,2020,13.96,36.69,10.21,25.69,0.47,5.19,24.44,61.0
Thiruvananthapuram,2020,15.85,39.05,11.5,26.23,0.58,5.46,26.44,63.0
Thiruvananthapuram,2020,14.9,37.16,7.09,24.99,0.43,5.92,30.16,63.0
Thiruvananthapuram,2020,13.68,34.67,10.53,25.61,0.53,5.88,24.78,66.0
Thiruvananthapuram,2020,19.88,52.48,11.7,16.68,0.6,5.73,26.32,65.0
Thiruvananthapuram,2020,12.83,29.49,10.69,4.54,0.57,6.3,27.01,47.0
Thiruvananthapuram,2020,15.39,38.91,11.0,5.94,0.53,5.26,28.47,53.0
Thiruvananthapuram,2020,16.76,40.97,11.74,6.67,0.49,6.17,34.35,58.0
Thiruvananthapuram,2020,15.99,31.34,10.75,5.68,0.56,5.78,43.58,59.0
Thiruvananthapuram,2020,15.08,40.82,6.28,4.69,0.43,5.91,48.44,60.0
Thiruvananthapuram,2020,15.7,33.81,10.31,6.0,0.53,4.94,47.64,64.0
Thiruvananthapuram,2020,20.75,44.22,9.92,6.27,0.49,4.88,37.95,62.0
Thiruvananthapuram,2020,20.26,39.46,10.53,6.47,0.52,5.15,31.41,56.0
Thiruvananthapuram,2020,12.19,29.47,11.68,5.69,0.5,5.09,32.17,48.0
Thiruvananthapuram,2020,11.41,30.8,11.6,5.89,0.54,5.12,35.45,48.0
Thiruvananthapuram,2020,14.91,37.29,10.08,6.1,0.51,5.73,25.23,39.0
Thiruvananthapuram,2020,16.15,35.54,6.67,4.7,0.43,6.1,32.04,46.0
Thiruvananthapuram,2020,18.14,47.13,11.59,6.56,0.53,5.78,21.75,50.0
Thiruvananthapuram,2020,16.22,35.47,12.74,6.18,0.62,5.93,25.07,47.0
Thiruvananthapuram,2020,16.68,41.6,12.73,6.64,0.54,5.29,27.19,56.0
Thiruvananthapuram,2020,17.4,40.45,12.44,5.96,0.56,6.18,27.9,56.0
Thiruvananthapuram,2020,12.51,32.58,12.63,5.98,0.64,5.53,24.31,54.0
Thiruvananthapuram,2020,9.86,29.67,11.45,5.48,0.61,7.33,26.96,54.0
Thiruvananthapuram,2020,9.51,17.71,5.53,4.29,0.43,6.92,34.17,50.0
Thiruvananthapuram,2020,9.56,16.64,9.5,4.89,0.5,5.32,23.69,42.0
Thiruvananthapuram,2020,12.31,22.06,13.1,7.55,0.47,4.94,16.83,48.0
Thiruvananthapuram,2020,11.92,23.91,9.15,5.13,0.25,4.64,14.84,35.0
Thiruvananthapuram,2020,16.61,34.41,10.73,7.86,0.27,3.39,8.66,32.0
Thiruvananthapuram,2020,16.81,36.22,12.68,7.49,0.29,3.74,9.92,38.0
Thiruvananthapuram,2020,10.76,23.4,12.19,3.88,0.46,6.39,23.05,35.0
Thiruvananthapuram,2020,10.15,95.68,4.65,7.24,0.42,8.92,27.2,35.0
Thiruvananthapuram,2020,14.49,95.68,13.05,6.39,0.64,6.82,24.13,41.0
Thiruvananthapuram,2020,23.6,49.5,8.09,6.04,0.38,6.87,20.87,41.0
Thiruvananthapuram,2020,22.93,45.57,11.56,7.44,0.53,6.08,19.07,46.0
Thiruvananthapuram,2020,24.21,42.51,15.02,7.02,0.61,6.31,16.1,46.0
Thiruvananthapuram,2020,28.64,48.84,15.66,6.59,0.54,6.27,12.38,49.0
Thiruvananthapuram,2020,26.26,46.15,11.41,6.37,0.46,6.22,17.69,52.0
Thiruvananthapuram,2020,17.45,34.44,7.41,5.74,0.42,7.35,23.68,38.0
Thiruvananthapuram,2020,28.24,47.31,13.69,6.29,0.65,7.19,21.01,45.0
Thiruvananthapuram,2020,24.39,46.31,12.67,6.84,0.58,7.66,17.99,51.0
Thiruvananthapuram,2020,27.92,57.72,12.51,8.53,0.54,5.72,15.06,58.0
Thiruvananthapuram,2020,23.96,48.74,12.01,7.9,0.55,6.18,19.28,57.0
Thiruvananthapuram,2020,20.32,41.01,11.08,6.91,0.43,6.04,20.45,50.0
Thiruvananthapuram,2020,19.9,40.99,11.77,7.66,0.56,5.35,20.2,43.0
Thiruvananthapuram,2020,15.74,31.24,7.52,5.85,0.38,5.56,20.74,42.0
Thiruvananthapuram,2020,16.89,34.27,10.63,7.19,0.56,4.98,23.96,40.0
Thiruvananthapuram,2020,28.45,54.74,14.36,7.8,0.67,5.36,26.45,50.0
Thiruvananthapuram,2020,34.68,67.22,12.35,7.21,0.5,6.54,23.23,70.0
Thiruvananthapuram,2020,28.01,51.15,13.57,7.3,0.51,6.14,27.5,58.0
Thiruvananthapuram,2020,18.78,32.5,11.17,6.34,0.56,6.23,30.8,46.0
Thiruvananthapuram,2020,18.06,36.04,9.5,6.57,0.61,8.38,29.89,42.0
Thiruvananthapuram,2020,22.51,43.97,7.38,6.09,0.61,8.32,27.73,43.0
Thiruvananthapuram,2020,23.17,46.71,10.75,5.65,0.68,8.07,25.61,49.0
Thiruvananthapuram,2020,20.66,41.53,9.93,5.88,0.53,8.4,26.0,40.0
Thiruvananthapuram,2020,2.0,35.0,2.3,5.62,0.42,6.15,22.1,41.0
Visakhapatnam,2016,44.92,82.5,56.96,62.45,1.0,38.67,10.45,118.0
Visakhapatnam,2016,48.57,95.68,21.69,15.85,0.89,9.16,30.84,118.0
Visakhapatnam,2016,17.0,68.0,25.08,15.8,0.66,20.08,30.54,118.0
Visakhapatnam,2016,30.54,77.06,44.73,13.88,0.99,9.0,30.3,118.0
Visakhapatnam,2016,35.33,84.31,44.35,12.06,0.84,5.07,25.24,81.0
Visakhapatnam,2016,40.64,92.73,52.89,11.91,1.07,6.57,16.24,112.0
Visakhapatnam,2016,33.25,77.65,45.37,12.77,1.0,8.79,18.38,81.0
Visakhapatnam,2016,26.64,69.68,36.51,12.82,0.88,9.97,27.98,81.0
Visakhapatnam,2016,23.92,70.52,39.01,12.46,0.89,9.72,24.73,79.0
Visakhapatnam,2016,28.42,84.49,42.76,13.49,1.09,8.99,27.01,79.0
Visakhapatnam,2016,35.71,75.77,48.4,13.12,1.07,9.33,28.83,90.0
Visakhapatnam,2016,37.09,98.23,49.9,13.3,1.09,9.28,33.36,93.0
Visakhapatnam,2016,43.67,103.08,49.19,13.52,1.02,6.74,26.01,112.0
Visakhapatnam,2016,44.76,111.15,47.01,13.58,1.1,4.76,33.86,104.0
Visakhapatnam,2016,41.11,94.44,48.83,13.17,1.1,7.73,29.34,102.0
Visakhapatnam,2016,46.5,96.07,49.36,13.99,1.09,11.05,39.16,95.0
Visakhapatnam,2016,33.54,80.51,65.03,8.69,1.9,11.57,28.7,127.0
Visakhapatnam,2016,11.98,103.34,37.86,16.1,0.95,19.13,67.74,135.0
Visakhapatnam,2016,2.0,57.56,13.46,13.88,0.7,11.33,49.86,118.0
Visakhapatnam,2016,21.8,85.88,56.24,14.99,1.19,23.29,33.72,118.0
Visakhapatnam,2016,27.32,83.02,37.5,14.76,0.78,18.54,47.74,105.0
Visakhapatnam,2016,48.57,103.9,60.35,2.5,1.2,32.99,40.39,118.0
Visakhapatnam,2016,22.75,58.38,37.72,16.37,0.79,25.13,32.89,84.0
Visakhapatnam,2016,23.34,80.58,58.13,13.21,1.34,31.7,42.77,155.0
Visakhapatnam,2016,24.49,66.8,43.69,15.34,0.94,35.21,28.28,138.0
Visakhapatnam,2016,21.85,68.36,31.72,12.91,0.98,28.09,18.39,78.0
Visakhapatnam,2016,23.4,81.96,29.87,11.19,1.11,31.45,20.92,79.0
Visakhapatnam,2016,29.12,77.05,30.77,15.58,0.89,26.82,41.79,95.0
Visakhapatnam,2016,22.44,68.42,37.52,10.37,1.15,30.72,37.79,90.0
Visakhapatnam,2016,23.82,62.12,34.3,12.06,1.05,38.43,24.1,105.0
Visakhapatnam,2016,16.53,44.53,29.24,11.49,0.94,46.26,16.92,67.0
Visakhapatnam,2016,18.76,43.55,29.85,9.98,1.04,29.69,13.1,73.0
Visakhapatnam,2016,23.64,52.09,31.32,11.62,1.1,26.89,13.39,79.0
Visakhapatnam,2016,27.8,82.45,34.95,11.67,1.25,32.89,17.76,89.0
Visakhapatnam,2016,24.73,89.99,33.23,11.63,1.17,32.63,21.29,95.0
Visakhapatnam,2016,25.74,86.21,31.69,7.13,0.96,34.28,25.35,89.0
Visakhapatnam,2016,30.37,92.09,34.63,17.47,1.07,27.96,22.94,94.0
Visakhapatnam,2016,36.85,103.97,43.12,22.93,1.25,44.65,28.44,103.0
Visakhapatnam,2016,23.77,96.36,33.73,13.62,1.09,37.9,24.9,101.0
Visakhapatnam,2016,23.39,85.46,29.54,13.05,0.64,35.36,29.24,93.0
Visakhapatnam,2016,39.42,107.82,53.0,15.32,0.62,47.11,28.33,85.0
Visakhapatnam,2016,34.14,106.86,41.82,13.73,1.18,31.44,36.75,106.0
Visakhapatnam,2016,28.14,93.6,34.82,13.82,1.02,35.15,35.95,101.0
Visakhapatnam,2016,27.92,78.98,35.64,13.08,1.07,35.46,25.98,89.0
Visakhapatnam,2016,25.7,80.46,39.56,12.96,1.15,26.2,24.28,83.0
Visakhapatnam,2016,28.17,101.92,38.75,11.37,1.03,32.12,28.17,90.0
Visakhapatnam,2016,26.93,102.19,38.95,10.95,1.1,39.42,33.16,102.0
Visakhapatnam,2016,33.79,101.42,38.88,12.64,1.11,39.92,47.65,102.0
Visakhapatnam,2016,33.73,102.06,33.98,13.38,1.02,35.43,42.24,102.0
Visakhapatnam,2016,38.2,107.83,33.87,13.87,0.98,31.97,57.54,111.0
Visakhapatnam,2016,47.01,111.73,36.96,13.95,1.17,37.63,49.99,108.0
Visakhapatnam,2016,31.59,97.97,33.61,12.53,0.87,37.4,44.39,102.0
Visakhapatnam,2016,30.39,89.86,38.65,12.71,0.86,38.41,42.86,93.0
Visakhapatnam,2016,30.35,77.62,35.76,10.98,0.79,28.78,44.58,87.0
Visakhapatnam,2016,32.44,72.64,28.77,12.54,0.64,30.59,41.06,87.0
Visakhapatnam,2016,17.78,63.29,23.5,10.75,0.39,28.17,35.82,66.0
Visakhapatnam,2016,9.53,32.93,12.87,10.66,0.43,11.18,43.5,63.0
Visakhapatnam,2016,8.91,34.51,12.77,9.96,0.41,11.8,41.29,53.0
Visakhapatnam,2016,10.56,35.2,12.97,9.48,0.47,12.63,38.43,60.0
Visakhapatnam,2016,26.85,54.03,27.72,9.75,0.6,27.67,48.49,77.0
Visakhapatnam,2016,29.45,66.39,38.84,8.69,0.8,37.97,41.44,77.0
Visakhapatnam,2016,26.88,74.2,30.88,8.49,0.64,36.41,39.52,71.0
Visakhapatnam,2016,26.75,57.16,32.96,7.5,0.79,27.0,19.97,68.0
Visakhapatnam,2016,37.11,57.14,26.57,8.45,0.46,21.12,17.67,67.0
Visakhapatnam,2016,43.77,101.71,32.96,8.17,0.66,25.75,45.94,118.0
Visakhapatnam,2016,42.4,91.61,35.13,8.91,0.79,28.26,58.59,102.0
Visakhapatnam,2016,42.73,94.73,37.04,10.34,0.66,24.68,46.0,101.0
Visakhapatnam,2016,42.7,101.98,42.25,11.0,0.7,31.11,40.2,98.0
Visakhapatnam,2016,46.08,91.88,36.83,12.77,0.69,34.53,40.09,96.0
Visakhapatnam,2016,63.33,98.79,41.67,13.62,1.06,30.31,27.79,98.0
Visakhapatnam,2016,52.77,88.89,39.21,10.4,0.87,30.83,70.49,160.0
Visakhapatnam,2016,41.43,79.75,33.77,18.81,0.71,31.09,72.47,188.0
Visakhapatnam,2016,22.89,54.42,28.03,17.05,0.59,18.84,27.81,73.0
Visakhapatnam,2016,28.28,55.62,23.62,11.15,0.73,15.97,32.27,64.0
Visakhapatnam,2016,13.46,27.95,14.2,10.1,0.51,12.08,42.39,71.0
Visakhapatnam,2016,24.93,47.83,25.39,9.54,0.58,20.6,37.3,65.0
Visakhapatnam,2016,33.68,71.78,36.89,10.65,0.78,35.63,25.04,65.0
Visakhapatnam,2016,39.38,79.07,36.34,9.04,0.66,41.44,31.44,86.0
Visakhapatnam,2016,36.02,92.91,39.78,7.14,0.58,25.49,57.61,151.0
Visakhapatnam,2016,23.1,46.12,14.08,10.99,0.6,10.69,32.1,118.0
Visakhapatnam,2016,13.75,29.45,14.05,12.09,0.4,10.11,26.54,49.0
Visakhapatnam,2016,12.67,27.2,8.62,15.01,0.42,15.35,38.02,55.0
Visakhapatnam,2016,19.93,33.15,20.31,11.57,0.94,15.79,35.97,90.0
Visakhapatnam,2016,27.57,55.19,35.71,9.9,1.27,19.36,22.13,78.0
Visakhapatnam,2016,23.78,51.23,26.18,9.16,1.02,15.03,30.47,85.0
Visakhapatnam,2016,36.71,64.6,36.36,8.64,1.3,19.0,25.59,89.0
Visakhapatnam,2016,62.52,103.15,56.17,9.34,1.91,20.52,16.48,108.0
Visakhapatnam,2016,72.4,118.07,45.89,9.35,1.44,11.11,21.68,130.0
Visakhapatnam,2016,60.73,92.72,44.06,12.31,1.28,18.29,25.04,113.0
Visakhapatnam,2016,54.76,96.82,50.32,14.59,1.3,22.54,17.98,104.0
Visakhapatnam,2016,40.24,72.92,38.29,12.82,1.01,16.68,25.81,94.0
Visakhapatnam,2016,71.57,99.21,43.55,10.45,1.18,16.61,53.92,132.0
Visakhapatnam,2016,42.06,113.21,43.26,12.73,0.82,29.0,42.97,133.0
Visakhapatnam,2016,44.1,93.36,45.35,14.02,1.03,24.17,25.85,104.0
Visakhapatnam,2016,53.43,101.42,44.43,15.85,1.03,25.07,20.23,100.0
Visakhapatnam,2016,51.42,94.82,41.1,16.59,0.97,17.9,31.39,105.0
Visakhapatnam,2016,37.61,79.35,42.34,16.35,0.76,13.62,19.19,85.0
Visakhapatnam,2016,50.36,102.59,50.06,14.86,1.23,20.11,11.78,95.0
Visakhapatnam,2016,43.12,87.66,42.1,14.2,0.82,19.9,16.01,97.0
Visakhapatnam,2016,45.73,92.35,40.62,14.28,1.06,22.14,26.02,90.0
Visakhapatnam,2016,43.88,83.88,30.35,15.63,1.15,11.31,28.35,108.0
Visakhapatnam,2016,51.4,107.77,39.39,10.81,0.84,13.92,57.18,118.0
Visakhapatnam,2016,89.96,94.0,88.72,12.63,1.34,17.6,14.47,110.0
Visakhapatnam,2016,61.38,115.67,39.92,16.18,0.89,13.44,59.75,118.0
Visakhapatnam,2016,65.83,112.08,45.39,16.54,1.1,14.24,47.41,123.0
Visakhapatnam,2016,66.14,105.53,50.18,16.96,1.04,12.48,42.08,121.0
Visakhapatnam,2016,64.67,112.79,56.35,14.86,1.13,15.17,43.97,116.0
Visakhapatnam,2016,64.92,101.08,60.75,14.18,1.23,13.5,33.92,118.0
Visakhapatnam,2016,66.93,100.71,68.56,15.93,1.34,18.09,28.29,122.0
Visakhapatnam,2016,62.97,103.08,67.64,9.58,1.19,26.49,30.0,109.0
Visakhapatnam,2016,63.12,103.67,83.01,14.34,1.5,33.28,38.47,126.0
Visakhapatnam,2016,60.85,108.64,62.1,18.51,1.29,22.65,39.3,142.0
Visakhapatnam,2016,63.31,96.76,67.62,19.04,1.21,15.88,44.27,110.0
Visakhapatnam,2016,47.62,101.06,26.48,17.51,0.8,12.67,53.25,104.0
Visakhapatnam,2016,44.65,76.94,32.65,18.43,1.01,6.99,53.31,147.0
Visakhapatnam,2016,44.44,81.9,25.0,14.71,0.86,7.73,26.08,91.0
Visakhapatnam,2016,44.81,74.15,24.3,12.08,0.79,14.42,44.42,76.0
Visakhapatnam,2016,58.43,96.69,29.01,11.75,0.97,10.38,52.16,89.0
Visakhapatnam,2016,64.91,93.18,43.66,10.9,1.06,11.89,38.43,117.0
Visakhapatnam,2016,37.5,65.46,19.09,10.7,0.77,7.61,34.08,82.0
Visakhapatnam,2016,29.34,53.15,18.55,10.38,0.77,9.45,36.52,67.0
Visakhapatnam,2016,12.94,30.1,17.48,8.39,0.67,5.62,24.79,55.0
Visakhapatnam,2016,18.14,36.89,21.59,7.69,0.71,8.4,31.53,56.0
Visakhapatnam,2016,48.11,92.4,45.09,8.72,1.05,14.04,38.94,83.0
Visakhapatnam,2016,71.88,112.68,54.12,9.21,1.21,12.59,40.8,113.0
Visakhapatnam,2016,67.16,105.6,70.94,10.33,1.46,18.95,34.74,133.0
Visakhapatnam,2016,63.98,104.47,71.81,12.69,1.61,26.27,39.16,114.0
Visakhapatnam,2016,60.85,101.39,51.12,15.22,1.81,32.42,29.42,112.0
Visakhapatnam,2016,68.5,94.0,61.14,15.74,1.64,19.71,56.0,114.0
Visakhapatnam,2016,56.0,94.0,60.94,16.97,1.62,19.54,67.32,132.0
Visakhapatnam,2016,78.65,120.82,28.57,15.63,1.2,8.27,80.0,129.0
Visakhapatnam,2016,77.51,115.91,26.66,14.09,1.15,9.79,75.77,163.0
Visakhapatnam,2016,68.7,106.53,26.07,12.74,1.13,8.59,70.65,150.0
Visakhapatnam,2016,72.89,108.85,23.94,12.01,1.18,10.66,92.13,127.0
Visakhapatnam,2016,76.4,120.03,31.02,11.23,1.14,12.94,97.23,151.0
Visakhapatnam,2016,71.11,122.95,33.96,10.81,1.11,12.68,91.7,148.0
Visakhapatnam,2016,64.44,113.83,61.25,10.06,1.45,17.52,56.33,120.0
Visakhapatnam,2016,66.78,107.4,63.11,10.25,1.53,16.82,56.55,119.0
Visakhapatnam,2016,66.07,110.91,68.27,12.38,1.59,18.76,48.74,125.0
Visakhapatnam,2016,63.54,100.06,72.33,13.21,1.74,22.0,41.06,116.0
Visakhapatnam,2016,60.96,109.68,71.71,17.92,1.71,22.92,42.1,112.0
Visakhapatnam,2016,61.68,102.75,81.21,19.94,1.6,25.38,40.32,108.0
Visakhapatnam,2016,61.23,102.48,85.44,21.23,1.64,25.54,38.35,109.0
Visakhapatnam,2016,63.17,96.29,80.13,23.54,1.68,40.55,43.78,110.0
Visakhapatnam,2016,61.53,102.83,69.96,21.14,1.58,20.38,53.4,116.0
Visakhapatnam,2016,68.77,105.94,63.18,20.06,1.55,23.3,61.76,125.0
Visakhapatnam,2016,63.62,103.65,68.05,17.8,1.64,24.5,57.9,121.0
Visakhapatnam,2016,66.66,99.53,71.79,17.33,1.53,21.3,63.94,126.0
Visakhapatnam,2016,66.92,108.85,25.19,14.95,1.0,11.07,85.63,144.0
Visakhapatnam,2016,41.55,80.48,30.56,12.69,0.99,6.67,58.45,93.0
Visakhapatnam,2016,32.6,67.24,26.56,12.21,0.94,8.0,55.43,82.0
Visakhapatnam,2016,52.58,93.04,24.96,13.43,0.98,6.34,88.45,106.0
Visakhapatnam,2016,74.8,113.48,30.06,12.76,1.06,8.32,86.68,131.0
Visakhapatnam,2016,43.18,77.91,28.66,11.01,1.0,10.04,76.9,113.0
Visakhapatnam,2016,50.53,64.11,36.44,11.29,1.04,27.9,68.2,91.0
Visakhapatnam,2016,64.4,80.16,58.46,13.02,1.49,34.58,56.16,105.0
Visakhapatnam,2016,65.44,102.77,57.17,14.36,1.41,37.75,68.11,123.0
Visakhapatnam,2016,57.84,116.72,36.03,12.89,1.19,35.72,91.9,120.0
Visakhapatnam,2016,46.03,95.57,20.92,11.64,1.02,33.88,84.98,113.0
Visakhapatnam,2016,40.99,71.42,18.21,10.59,0.96,34.07,87.04,105.0
Visakhapatnam,2016,48.07,84.67,18.08,10.72,0.96,32.54,93.76,117.0
Visakhapatnam,2016,62.66,102.67,22.56,12.02,1.15,31.35,90.96,107.0
Visakhapatnam,2016,71.8,117.17,30.64,11.53,1.18,31.52,83.67,139.0
Visakhapatnam,2016,52.28,113.57,46.05,9.93,1.14,32.89,61.72,119.0
Visakhapatnam,2016,69.5,104.08,65.42,11.01,1.49,31.48,52.04,119.0
Visakhapatnam,2016,59.38,107.2,67.64,12.79,1.48,18.63,56.03,120.0
Visakhapatnam,2016,64.2,104.71,74.72,14.22,1.55,18.98,56.84,119.0
Visakhapatnam,2016,61.85,100.85,77.27,14.55,1.53,19.86,58.88,122.0
Visakhapatnam,2016,63.14,99.22,77.15,17.05,1.82,23.87,54.52,133.0
Visakhapatnam,2016,67.26,102.33,77.47,17.05,1.84,21.77,51.71,120.0
Visakhapatnam,2016,65.86,96.71,71.11,16.19,1.67,20.15,50.28,124.0
Visakhapatnam,2016,79.29,123.67,48.03,14.96,1.48,18.57,83.35,122.0
Visakhapatnam,2016,63.52,101.09,64.9,16.48,1.63,14.27,46.2,126.0
Visakhapatnam,2016,78.21,127.14,40.06,15.44,1.38,12.02,84.24,118.0
Visakhapatnam,2016,66.59,108.45,53.96,15.33,1.55,12.91,55.78,133.0
Visakhapatnam,2016,56.0,94.0,41.25,18.3,1.52,11.0,92.97,127.0
Visakhapatnam,2016,56.0,94.0,57.45,17.17,1.69,8.02,65.25,116.0
Visakhapatnam,2016,56.0,94.0,53.1,15.55,1.67,5.13,65.98,116.0
Visakhapatnam,2016,71.19,112.65,55.17,13.73,1.57,6.8,56.32,107.0
Visakhapatnam,2017,63.51,97.56,38.43,11.49,1.38,1.44,55.05,147.0
Visakhapatnam,2017,38.25,77.84,33.05,11.28,1.1,1.23,49.63,102.0
Visakhapatnam,2017,62.3,101.33,42.11,13.2,1.32,6.48,50.55,98.0
Visakhapatnam,2017,66.77,100.24,46.67,15.92,1.39,4.81,64.8,117.0
Visakhapatnam,2017,68.9,105.73,29.76,15.04,1.27,5.03,92.19,121.0
Visakhapatnam,2017,69.58,123.12,39.5,13.31,1.22,7.2,85.63,146.0
Visakhapatnam,2017,47.15,88.98,59.46,12.24,1.41,6.3,54.57,110.0
Visakhapatnam,2017,57.31,92.42,51.83,11.47,1.35,3.42,56.85,108.0
Visakhapatnam,2017,56.08,95.9,60.14,12.74,1.46,6.48,47.06,103.0
Visakhapatnam,2017,61.58,96.12,63.83,13.36,1.5,13.46,39.83,108.0
Visakhapatnam,2017,55.21,97.03,52.63,13.92,1.36,16.88,41.86,102.0
Visakhapatnam,2017,66.21,107.1,41.29,14.6,1.28,7.78,49.79,107.0
Visakhapatnam,2017,71.24,111.64,28.97,15.76,1.21,4.35,76.59,121.0
Visakhapatnam,2017,73.17,113.17,18.95,13.54,0.95,3.3,90.96,144.0
Visakhapatnam,2017,76.86,123.73,23.54,13.1,0.98,4.77,105.22,148.0
Visakhapatnam,2017,67.81,108.77,57.83,13.76,1.42,8.65,64.86,136.0
Visakhapatnam,2017,68.03,111.45,68.69,14.33,1.54,18.4,67.78,137.0
Visakhapatnam,2017,62.88,102.81,70.47,14.2,1.48,15.37,60.23,124.0
Visakhapatnam,2017,77.1,107.71,30.17,13.78,1.1,5.99,104.87,139.0
Visakhapatnam,2017,80.78,122.62,29.97,14.36,1.11,4.71,109.76,166.0
Visakhapatnam,2017,80.65,120.43,33.64,17.02,1.21,12.21,153.23,236.0
Visakhapatnam,2017,74.57,122.65,33.51,12.92,1.18,3.76,103.82,156.0
Visakhapatnam,2017,63.88,114.71,51.04,12.48,1.26,8.36,73.47,126.0
Visakhapatnam,2017,55.47,103.58,56.26,14.51,1.31,6.47,55.26,108.0
Visakhapatnam,2017,68.84,118.21,30.0,14.17,1.05,7.12,94.31,101.0
Visakhapatnam,2017,82.19,127.59,25.96,15.25,1.12,4.77,100.61,173.0
Visakhapatnam,2017,68.09,106.33,36.01,15.4,1.26,6.49,64.59,190.0
Visakhapatnam,2017,90.15,165.54,46.57,12.61,1.57,19.63,40.84,178.0
Visakhapatnam,2017,68.13,109.16,23.93,12.54,0.84,9.77,48.52,183.0
Visakhapatnam,2017,84.78,144.43,26.01,13.7,1.3,10.28,61.69,177.0
Visakhapatnam,2017,95.17,154.56,40.05,13.6,1.26,11.5,42.12,214.0
Visakhapatnam,2017,93.11,149.8,41.89,12.94,1.36,9.69,39.06,221.0
Visakhapatnam,2017,64.85,125.5,30.29,11.71,0.77,7.15,52.79,158.0
Visakhapatnam,2017,95.92,172.76,45.33,12.74,1.42,10.41,43.94,177.0
Visakhapatnam,2017,96.96,170.32,44.16,12.37,1.87,20.63,32.07,255.0
Visakhapatnam,2017,98.42,191.04,53.95,12.88,1.09,17.72,37.53,227.0
Visakhapatnam,2017,90.31,159.65,50.7,13.9,1.31,11.52,34.48,214.0
Visakhapatnam,2017,86.33,161.9,41.98,13.41,0.95,14.14,38.68,137.0
Visakhapatnam,2017,97.24,177.05,54.72,14.31,1.07,17.66,45.07,198.0
Visakhapatnam,2017,108.49,191.72,51.15,13.4,1.1,14.45,40.81,265.0
Visakhapatnam,2017,90.15,158.52,50.13,12.76,0.95,10.94,32.96,228.0
Visakhapatnam,2017,72.66,134.1,38.14,11.97,0.81,8.28,39.94,168.0
Visakhapatnam,2017,50.1,92.38,24.89,10.5,0.68,3.41,47.33,107.0
Visakhapatnam,2017,47.32,108.45,29.69,9.05,0.74,5.12,43.6,118.0
Visakhapatnam,2017,54.3,122.19,31.76,6.86,1.3,4.77,32.83,146.0
Visakhapatnam,2017,74.8,181.65,51.11,9.42,1.57,10.04,39.01,158.0
Visakhapatnam,2017,103.57,205.91,67.56,14.22,1.74,31.92,40.03,219.0
